name,followers_count,following_count,statuses_count,listed_count,date
Orefuwa Emmanuel,1.0,3.0,1.0,0.0,2012/12/25
It's_lucyyy,160.0,276.0,324.0,0.0,2012/05/04
Rammstein USA,1786.0,31.0,2346.0,10.0,2010/12/15
felipe menezes,4.0,46.0,10.0,0.0,2011/06/12
luis  lagunas,9.0,70.0,21.0,0.0,2010/08/21
soph ☪,611.0,546.0,4025.0,0.0,2012/02/17
Giancarlo,7.0,22.0,7.0,0.0,2013/06/29
"Mantilla 
",0.0,0.0,4.0,0.0,2012/03/20
diego perdomo tineo,8.0,2.0,1.0,0.0,2011/04/13
we'wonit5times,3.0,6.0,1.0,0.0,2011/05/28
matheusfelipe,0.0,17.0,2.0,0.0,2013/06/02
Support Golf Club,1.0,0.0,2.0,0.0,2013/06/25
Alicia Viola,14,68,20,0,2009/02/25
kelsie san,194.0,457.0,156.0,0.0,2013/05/01
Mysteriously Unnamed,2.0,19.0,3.0,0.0,2010/11/02
berjan diepenbroek,36.0,131.0,45.0,0.0,2011/11/01
zitrone,1.0,0.0,149.0,0.0,2012/07/11
Megan Wu,87.0,80.0,953.0,0.0,2013/03/12
Bernd Sievert,1,0,2,0,2009/07/08
Marc Torres,0.0,1.0,3.0,0.0,2013/07/24
Shazia Siddiqui,13.0,28.0,7.0,0.0,2012/12/21
Jessica Moiler,51.0,146.0,223.0,0.0,2011/11/27
ronniejan,1.0,17.0,2.0,0.0,2012/07/30
go_hill_she3a,15.0,40.0,15.0,0.0,2012/02/08
isaac rodriguez carm,2.0,19.0,2.0,0.0,2013/05/03
iwasaki,14.0,39.0,31.0,0.0,2012/06/17
Prateek Khurana,11.0,49.0,2.0,0.0,2011/10/12
rugved,39.0,51.0,2.0,0.0,2010/07/04
은영,39.0,52.0,3032.0,0.0,2011/07/28
alejandro,2.0,1.0,1.0,0.0,2011/02/10
Aisling Carroll,220,39,25,9,2009/03/30
Homey,0.0,1.0,1.0,0.0,2010/12/25
araceli barria,0.0,0.0,3.0,0.0,2012/10/21
fitris rochimam,0.0,8.0,9.0,0.0,2011/11/05
فديتني باديه,248.0,519.0,307.0,0.0,2013/01/25
franko sejas,0.0,2.0,1.0,0.0,2013/06/09
weerapone,21.0,66.0,72.0,0.0,2010/05/10
dhada,15,166,491,0,2009/11/29
mody,6.0,15.0,5.0,0.0,2013/08/02
silvia rross,19.0,142.0,31.0,0.0,2011/02/06
fernando rodriguez,10.0,67.0,44.0,0.0,2011/03/01
홍익표,0.0,0.0,2.0,0.0,2010/10/05
يوسف همامي,8.0,3.0,1.0,0.0,2011/10/14
shorty sawg reyes,0.0,23.0,3.0,0.0,2013/08/19
Lynda Wilson,0.0,1.0,3.0,0.0,2011/01/02
Igor Faria,62,96,190,3,2009/05/13
Huineng Chardiet,0.0,4.0,6.0,0.0,2013/07/05
Ryan Jackson,27.0,87.0,4.0,0.0,2011/08/26
abd el rhman helmy,5.0,55.0,11.0,0.0,2013/06/17
Henrik,8.0,14.0,50.0,0.0,2012/11/17
curizma,30.0,51.0,34.0,0.0,2012/11/18
Alyssa Amelia,69.0,70.0,592.0,0.0,2012/05/03
luigi corsi,2.0,23.0,3.0,0.0,2012/02/07
tazzy,1.0,9.0,24.0,0.0,2010/07/02
"Christian Faddis 
",0.0,0.0,8.0,0.0,2012/02/19
Darian Davies,9,12,151,0,2009/04/28
azial pasaway,0.0,0.0,1.0,0.0,2013/02/18
斉藤豊,4.0,11.0,21.0,0.0,2011/11/19
Leamerlin,1.0,1.0,5.0,0.0,2012/09/10
kemaltercan,7.0,208.0,113.0,0.0,2012/08/03
Two in One,0.0,3.0,1.0,0.0,2011/10/16
yudai,56.0,68.0,44.0,0.0,2012/03/28
titti liguori,30,98,115,0,2009/09/21
Mi. Suk Lee,3.0,19.0,97.0,0.0,2013/04/13
ekremcan_küçük,2.0,3.0,8.0,0.0,2012/02/10
salman,0.0,1.0,8.0,0.0,2010/11/05
りあ,22,72,89,0,2009/07/07
Talent Musana,5.0,7.0,2.0,0.0,2012/11/03
Ana Ana,45.0,88.0,81.0,0.0,2012/01/01
M~ward,183.0,217.0,1576.0,0.0,2012/11/13
tea,1080.0,1807.0,9495.0,2.0,2011/09/03
Ronald,1.0,2.0,3.0,0.0,2011/01/15
Priyanka Saxena,7.0,28.0,25.0,0.0,2010/12/22
Grace Bunting,5.0,32.0,5.0,0.0,2013/06/25
Caitlyne Long,56.0,155.0,355.0,1.0,2012/05/11
Gary Gausman,1.0,6.0,1.0,0.0,2012/10/23
Ly Alquiros,67.0,48.0,3233.0,0.0,2010/02/24
Aiiu Putri,88.0,106.0,169.0,0.0,2012/03/15
한아름,0.0,0.0,1.0,0.0,2013/03/06
julia rosso,8.0,7.0,5.0,0.0,2012/10/11
Jesús D. Rojas,13.0,20.0,10.0,0.0,2011/11/01
Tisha Ringle,84.0,114.0,379.0,0.0,2012/02/23
ηjσσL,6.0,27.0,9.0,0.0,2013/05/29
В. Еськов,1.0,0.0,1.0,0.0,2013/02/27
¿,2.0,2.0,1665.0,0.0,2013/01/17
Rade,2.0,1.0,3.0,0.0,2010/12/11
Mike Sergeev,0.0,40.0,268.0,0.0,2011/03/23
Taitum Mead,5.0,15.0,3.0,0.0,2012/09/04
Wondimu,0.0,2.0,1.0,0.0,2012/11/21
Samantha Blanton,5.0,3.0,5.0,0.0,2011/05/01
carlos vegas,10.0,56.0,48.0,0.0,2012/01/30
андрей,4.0,1.0,14.0,0.0,2012/01/17
 shoog,2.0,2.0,8.0,0.0,2013/08/03
Greg Bryan-Marshall,18,99,15,0,2009/07/17
Blues Guitar,122,16,25,4,2009/05/18
Kristina justiniano,0.0,1.0,1.0,0.0,2013/08/26
zaidyFiesta,34.0,9.0,11.0,0.0,2011/05/25
James Carter,0.0,0.0,8.0,0.0,2011/12/15
عيد الرفاعي,88.0,180.0,221.0,0.0,2013/02/18
فطوم,3.0,2.0,1.0,0.0,2011/10/15
Booker Orville,0.0,28.0,3.0,0.0,2013/07/18
HANYA KAMU :),10.0,20.0,1.0,0.0,2013/01/01
Linda Gentilc,2.0,11.0,10.0,0.0,2012/07/28
  Maggy Mhlanga,0.0,0.0,14.0,0.0,2012/02/22
James Bivens,190.0,164.0,3642.0,2.0,2010/07/29
Sami Mostafa,8.0,24.0,8.0,0.0,2013/03/08
Scentless Apprentice,26.0,201.0,153.0,0.0,2012/11/23
kylie,46.0,40.0,38.0,0.0,2013/04/01
andy syaputra,1.0,2.0,2.0,0.0,2011/11/13
Kartini Abiii,212.0,89.0,3033.0,0.0,2012/06/16
bryan ramirez salina,3.0,28.0,2.0,0.0,2012/05/08
marcella de souza,1.0,9.0,1.0,0.0,2011/06/20
up for anything,1.0,14.0,22.0,0.0,2012/01/28
lili twibi 'n soniq,23.0,130.0,33.0,0.0,2012/06/01
Mevada Darshan,0.0,1.0,3.0,0.0,2011/11/02
Brittanie Pat,0.0,7.0,121.0,0.0,2013/02/10
Kristi Luckritz,69,25,102,0,2009/04/22
yolimar charons,4.0,19.0,38.0,0.0,2012/08/12
Ulara Egemkulova,1.0,2.0,5.0,0.0,2013/05/17
Endless Sweetness,3.0,7.0,7.0,0.0,2010/09/29
Mark Nester,18.0,79.0,7.0,0.0,2011/05/09
World Group L.L.C.,72.0,123.0,40.0,0.0,2011/11/21
preston lesperance,0.0,0.0,1.0,0.0,2010/12/16
裕也,5.0,16.0,41.0,0.0,2012/01/20
Christoffer Hansen,15,93,8,0,2009/08/30
Emilie Pelezo,25.0,97.0,68.0,0.0,2013/02/01
Gaby,85.0,214.0,1798.0,0.0,2013/03/07
Виталий Левинский,0.0,6.0,508.0,0.0,2013/07/18
Floyd Wetherton,1.0,5.0,3.0,0.0,2013/08/05
herth,398.0,17.0,768.0,0.0,2012/02/28
NOUF ♡,6.0,9.0,11.0,0.0,2013/01/02
melanie cambronero,0.0,15.0,1.0,0.0,2012/09/25
VelMurugan,11.0,9.0,1.0,1.0,2011/01/21
Nebo Group,5.0,0.0,4.0,0.0,2012/06/23
Livvy,16,91,67,0,2009/01/14
1stopplans,21.0,67.0,7.0,0.0,2013/03/31
Joseph  Mac Larens,6.0,7.0,9.0,0.0,2010/06/21
Wilmer j Montaño,1.0,36.0,1.0,0.0,2012/05/15
Tweetie11223,0.0,0.0,1.0,0.0,2012/01/31
Sanjarbek,0.0,1.0,2.0,0.0,2013/05/15
Luca Bianconi,2.0,1.0,1.0,0.0,2010/03/06
Amy Lynn,252,663,8562,9,2009/03/27
Дима Самченко,0.0,0.0,370.0,0.0,2013/03/14
Claire Mitchell,207,290,383,15,2008/04/25
abel laryea,1.0,6.0,5.0,0.0,2011/07/05
Ale,33,69,5,0,2009/10/22
Junior Scoz,372.0,899.0,26.0,0.0,2013/03/27
Laiza May de Jesus,5.0,89.0,3.0,0.0,2013/04/10
mahmmed sayed,2.0,5.0,1.0,0.0,2012/01/04
Erika Roman,13,294,644,0,2009/10/04
Jasmin B,195.0,265.0,1356.0,0.0,2012/01/17
Kareem Roth,1.0,8.0,1.0,0.0,2013/06/14
Boutina Imed Eddine,1.0,19.0,6.0,0.0,2012/01/30
Looney Tune ••••,344.0,322.0,14307.0,0.0,2010/05/15
Mauladana's Shop,0.0,2.0,2.0,0.0,2013/08/17
Stuart Shaw,15,41,35,0,2009/03/12
Lenah sophia,0.0,0.0,1.0,0.0,2011/06/25
Enes Ayvaz,2.0,27.0,30.0,0.0,2012/05/19
이현훈,5.0,4.0,3.0,0.0,2011/06/11
bunny avey,46.0,55.0,36.0,0.0,2013/08/04
fuyi hsiao,4.0,1.0,1.0,0.0,2011/01/25
Monica de la Fuente,228.0,611.0,301.0,0.0,2011/04/19
farah naz,0.0,3.0,2.0,0.0,2012/02/22
Mayank Shingrakhiya,4.0,17.0,11.0,0.0,2012/08/16
Sherryy,32.0,72.0,615.0,0.0,2013/02/25
Isaiah hinton,2.0,22.0,1.0,0.0,2011/01/14
Nurfainal,0.0,0.0,2.0,0.0,2013/03/13
Ben Tran,8.0,0.0,13.0,0.0,2010/08/20
I am so cute :),0.0,1.0,23.0,0.0,2012/12/25
Elizabeth Markovitch,16.0,21.0,29.0,0.0,2010/03/13
Denise Peres,2.0,7.0,5.0,0.0,2010/07/31
Vivian Diaz,1.0,5.0,1.0,0.0,2013/01/03
Nicolas,6.0,28.0,49.0,1.0,2011/06/13
Aleixandre Planells,2.0,145.0,2.0,0.0,2010/09/28
のんちゃん,1.0,1.0,3.0,0.0,2012/03/13
Anastasia Sergeeva,0.0,11.0,3.0,0.0,2013/06/15
Gabriela,0.0,2.0,1.0,0.0,2012/11/30
Eduardo Philippe de,3.0,26.0,14.0,0.0,2013/06/25
Luan Silva Dos Santo,3.0,6.0,3.0,0.0,2011/07/18
Marcelo Sastre,1.0,18.0,1.0,0.0,2013/08/14
Alejandra,69.0,162.0,263.0,0.0,2013/03/20
alex fregoso,8.0,22.0,89.0,0.0,2012/01/14
r.umanathan,2.0,10.0,3.0,0.0,2013/02/11
Tamer salah shaat,7.0,32.0,6.0,0.0,2011/05/17
Charlette Lefebvre,0.0,0.0,150.0,0.0,2011/12/31
CCashmanMcSween,93.0,443.0,93.0,0.0,2011/12/22
tomas,1.0,60.0,2.0,0.0,2012/03/05
Wilbert Tiu,0.0,5.0,5.0,0.0,2012/04/17
Ebru Ünal,115.0,146.0,221.0,0.0,2012/01/29
허은지,1.0,3.0,2.0,0.0,2010/10/06
Portia,1.0,1.0,2.0,0.0,2012/12/28
vilidiana draganova,1,0,1,0,2009/10/16
Davide Orlandi,0.0,63.0,5.0,0.0,2012/04/20
Call Me Kess,41.0,104.0,43.0,0.0,2013/05/13
Erdal besiktas,1.0,2.0,1.0,0.0,2013/06/11
Malik Hamza,2.0,38.0,1.0,0.0,2013/04/16
Laurie Studley,3,2,1,0,2009/05/01
rir nao doi,8.0,21.0,4.0,0.0,2012/03/02
Randa Aimour,3,19,371,0,2009/11/02
Courtney,258.0,302.0,1274.0,0.0,2012/04/24
Leonardo  Calife,24,24,3,1,2009/07/10
زهير الهبوب,20.0,110.0,7.0,0.0,2013/03/16
Gospel Video,2.0,0.0,74.0,1.0,2010/11/07
memey mutt,0.0,0.0,6.0,0.0,2012/10/21
mario muñoz toro,0.0,12.0,1.0,0.0,2012/03/01
Fernando,15.0,52.0,125.0,0.0,2011/05/04
Try Aprilia,229.0,175.0,1574.0,0.0,2011/09/25
Nikitas Kouimanis,5.0,2.0,11.0,0.0,2011/07/31
Steve Gabriel,0.0,6.0,2.0,0.0,2012/07/10
subray shenvi,5,1,5,0,2009/11/24
¡ £!k€ ¥¤u ^^,188.0,308.0,2172.0,0.0,2013/05/15
山本麗布,0.0,0.0,8.0,0.0,2012/04/23
guillermo bazan,5.0,25.0,22.0,0.0,2013/01/28
sebastian bernal,1.0,13.0,1.0,0.0,2011/11/24
Thomas Gill,9.0,27.0,12.0,0.0,2011/03/20
Malin og Karin,7.0,11.0,5.0,0.0,2012/08/26
Joe Nieboer,0.0,1.0,6.0,0.0,2010/11/21
Pasticcinoalcioccola,0.0,14.0,17.0,0.0,2013/04/28
Aryatna R. Maghfira,230.0,228.0,4357.0,1.0,2011/07/22
blaiyee,52.0,77.0,16.0,0.0,2011/11/04
Võ Thanh Tùng,1.0,1.0,3.0,0.0,2012/09/12
Ольга Тапхарова,4.0,5.0,9.0,0.0,2011/10/04
quianamouton,1.0,1.0,1.0,0.0,2011/03/11
januar triandy,0.0,0.0,2.0,0.0,2010/02/08
Scott Walker,15.0,109.0,25.0,0.0,2012/12/30
Pandu Pan Leonard S.,322.0,502.0,6091.0,0.0,2010/05/31
petr,0.0,2.0,1.0,0.0,2012/09/13
Ellen McDermott,15.0,50.0,22.0,0.0,2010/08/17
Yamin,1,2,1,0,2009/11/19
Aurora,1.0,4.0,1.0,0.0,2012/06/14
Deni Hemayadi,1.0,13.0,2.0,0.0,2012/09/19
ibrahim,22.0,105.0,37.0,0.0,2011/08/03
S_MiCc,2.0,14.0,3.0,0.0,2011/12/08
TodoALUNOjáfezisso,2.0,5.0,1.0,0.0,2012/03/13
Wynell Chetham,0.0,0.0,1.0,0.0,2012/03/13
Gerrybaby!,0.0,1.0,5.0,0.0,2010/05/10
جفنشي القحطاني,814.0,1954.0,49.0,0.0,2013/03/08
Aleksander Betko,50,105,307,6,2009/06/23
Ten_SuckT,0.0,14.0,2.0,0.0,2011/05/24
愛犬達と飼い主,20.0,56.0,5.0,0.0,2011/03/11
ingrid barros,2.0,12.0,1.0,0.0,2013/02/08
heru purnomo,15.0,66.0,26.0,0.0,2013/07/30
GeekAlerts,5704,390,11676,268,2007/06/23
Salamuddin,0.0,1.0,3.0,0.0,2013/07/30
luis todo,1.0,1.0,3.0,0.0,2013/07/21
Greening Hoods,8,0,20,1,2009/06/04
patricia vivanco,0.0,6.0,4.0,0.0,2012/04/23
Maria Dalva Nobrega,2.0,23.0,1.0,0.0,2012/12/09
Jihye KIM,8.0,6.0,230.0,0.0,2010/10/30
JOSE ANTONIO,3.0,3.0,1.0,0.0,2013/04/24
Paulino Partida,0.0,1.0,9.0,0.0,2012/06/30
Elizabeth Baker,3.0,7.0,1.0,0.0,2012/08/31
vornirers,1.0,8.0,1.0,0.0,2011/11/23
evan harevy,0.0,0.0,4.0,0.0,2012/11/20
prior ataricky,21.0,23.0,33.0,0.0,2012/03/28
ですぺら,12.0,12.0,52.0,1.0,2012/04/20
trilochan,0.0,1.0,2.0,0.0,2012/04/06
ab az,1.0,10.0,1.0,0.0,2011/12/15
김혜연,2.0,2.0,1.0,0.0,2010/05/06
Rosana,6.0,23.0,215.0,0.0,2011/03/18
Noor Grewal,19.0,33.0,9.0,0.0,2010/11/06
jose  suazo mardones,0.0,0.0,1.0,1.0,2010/08/29
Thjvgg,0.0,1.0,1.0,0.0,2010/03/28
jh0neL escandor,0.0,1.0,8.0,0.0,2010/05/13
Pamela Acosta,1.0,5.0,1.0,0.0,2012/03/01
tatiana robinson,14.0,88.0,41.0,0.0,2010/02/18
dorockdock18rma,28.0,150.0,72.0,0.0,2013/02/12
josh brown,2.0,6.0,4.0,0.0,2012/12/24
Tati,12,13,22,0,2009/03/20
mike j,2.0,1.0,8.0,0.0,2010/12/23
Autofreies Kreuzberg,271,24,299,15,2008/12/26
peeta,5122.0,4591.0,25091.0,16.0,2012/03/01
Ivo Rihtaric,9.0,150.0,15.0,0.0,2011/09/27
Maynard,1.0,1.0,2.0,0.0,2012/08/02
Kelly McCombs,95.0,93.0,194.0,0.0,2011/11/03
RODOLFO SALAZAR,4,22,4,0,2009/11/10
Алексей Кузин,10.0,17.0,31.0,0.0,2011/01/07
Rail-Tech 2015,323.0,175.0,230.0,10.0,2010/05/14
rizkyan_monster,45.0,99.0,7.0,0.0,2012/05/15
Romario Passos,316,1998,62,1,2009/07/13
विजया बैनिवालΨ,228.0,119.0,3593.0,1.0,2010/11/01
れん,3.0,8.0,90.0,0.0,2011/08/14
johanna gonzalez,2.0,4.0,1.0,0.0,2011/04/27
الما,17.0,35.0,14.0,0.0,2012/07/08
Adilva Matos,16.0,78.0,61.0,0.0,2012/01/05
Dee Wade,10.0,21.0,5.0,0.0,2012/04/17
Josh Gamez,4.0,12.0,1.0,0.0,2012/10/31
WhiteKnitter,0.0,3.0,7.0,0.0,2012/05/01
Prudencio Jimenez,2.0,13.0,1.0,0.0,2013/06/09
kemal yıldız,2.0,19.0,2.0,0.0,2013/01/09
Byun Hyosung,2.0,1.0,1.0,0.0,2009/12/21
jefcoat,23.0,24.0,38.0,0.0,2012/06/09
norberto barbosa,10.0,21.0,26.0,0.0,2010/09/13
Maha,28.0,105.0,30.0,0.0,2011/10/27
Jinsook park,0.0,0.0,3.0,0.0,2010/04/17
miriam rodriguez,3.0,0.0,1.0,0.0,2010/08/25
Mitrofan Zakharov,0.0,0.0,1.0,0.0,2012/07/09
laQuira Johnson,5.0,13.0,2.0,0.0,2011/10/27
alterman,40.0,105.0,139.0,0.0,2012/04/14
MariAlvaradoV.,4.0,37.0,3.0,0.0,2012/11/22
Barış İNANÇ,111.0,180.0,458.0,3.0,2009/12/04
yuri rin33,1.0,3.0,1.0,1.0,2010/11/01
Lorena Valentin,1.0,23.0,27.0,0.0,2011/10/30
Pilar Alanís,44.0,50.0,30.0,0.0,2010/09/28
Rhonel Sabado,1.0,15.0,1.0,0.0,2012/04/19
..,170.0,0.0,133.0,0.0,2013/03/31
وردة المدينة,0.0,2.0,1.0,0.0,2012/12/27
danielly,33.0,582.0,22.0,0.0,2013/07/04
roron,1.0,23.0,6785.0,0.0,2012/05/07
Dre Ed.wards,806,606,9870,47,2008/07/27
nikoleta,15.0,43.0,82.0,0.0,2012/08/12
みわち,8.0,18.0,61.0,0.0,2010/04/11
Prince Davis,242.0,277.0,6521.0,0.0,2012/08/22
alejandra,10.0,103.0,9.0,0.0,2011/03/27
Thalys,20.0,122.0,26.0,0.0,2011/04/25
dorianne grosjean,1.0,2.0,1.0,0.0,2011/07/02
DeN mAs HeRoE,3.0,3.0,1.0,0.0,2012/10/03
たもつ,0.0,0.0,3.0,0.0,2012/01/01
louise watson,8.0,17.0,3.0,0.0,2012/02/28
giovanna mingolla,0.0,1.0,2.0,0.0,2013/01/08
amardip sinh jadeja,4.0,57.0,3.0,0.0,2013/04/24
Tivoni,0.0,0.0,5.0,0.0,2013/03/01
Fülöp Laura,1.0,15.0,1.0,0.0,2013/08/31
Heisenberg,212.0,753.0,2282.0,1.0,2011/10/05
Nadine tarabay,40.0,110.0,33.0,0.0,2010/10/19
Paul Terry,32.0,52.0,1.0,1.0,2011/02/28
Demarr Wyatt,5,19,1,0,2009/05/01
Sara,9.0,30.0,7.0,0.0,2013/05/04
Jorge Morales Hernan,2.0,3.0,9.0,0.0,2012/07/13
ulises de jesus,21,22,7,0,2009/10/27
眠い,499.0,847.0,222.0,1.0,2013/04/20
bashir,0.0,11.0,3.0,0.0,2012/11/17
Casa de las Americas,34.0,50.0,81.0,0.0,2012/04/21
Ignacio Meza Caceres,2.0,27.0,1.0,0.0,2013/01/10
 Ahmed 500slim,0.0,4.0,9.0,0.0,2012/10/14
Mountain Kid,4.0,5.0,19.0,0.0,2012/03/11
K B,5.0,21.0,5.0,0.0,2010/08/17
E McCormick-Goodhart,20.0,155.0,26.0,0.0,2011/06/03
HANNIBAL COLOMBUS,1,0,1,0,2009/06/22
떡실신,4.0,10.0,17.0,0.0,2011/02/04
สุภาพสตรี Freedom,3.0,9.0,2.0,0.0,2011/11/01
kirsty brooks,16.0,135.0,2.0,0.0,2011/12/04
Raven Swallow,2,0,1,0,2009/06/08
rivanny madona,5.0,47.0,14.0,0.0,2013/06/05
Blake Dodd,20,38,35,0,2009/09/21
Fernanda Héllen,75.0,141.0,1217.0,0.0,2011/07/11
jessika,136.0,280.0,1688.0,0.0,2012/09/11
Clare Donnelly,0.0,7.0,4.0,0.0,2011/03/06
Karen Faride M. Loya,1.0,5.0,1.0,0.0,2010/11/07
abdulaziz alsaleem,156.0,120.0,1864.0,0.0,2011/07/25
@alex,0.0,0.0,1.0,0.0,2011/10/04
jerry taylor,6.0,84.0,8.0,0.0,2012/05/25
Gemma Price,1,7,1,0,2009/04/19
katy perry,8.0,57.0,7.0,0.0,2013/08/24
Leticia G de Lopez,10.0,3.0,2.0,1.0,2010/05/27
Kauf,12.0,9.0,31.0,0.0,2013/03/24
Youngblood Clarice,20.0,496.0,33.0,0.0,2012/02/01
장해원,5.0,5.0,2.0,0.0,2010/03/17
ahmad furkon,0.0,1.0,1.0,0.0,2011/08/08
kathy,0.0,34.0,2.0,0.0,2013/01/08
Shera Natho,1.0,91.0,4.0,0.0,2012/04/11
#AgnezMoCokeBottle,2432.0,2760.0,3554.0,1.0,2012/04/11
ポピー,7400.0,7214.0,4917.0,4.0,2012/12/18
Brian Arenas,4.0,37.0,7.0,0.0,2013/03/10
ISpeakTheTruth,15.0,92.0,24.0,0.0,2012/09/28
mmlkt al-ahsas,54.0,181.0,291.0,0.0,2013/01/05
Candy Campos,15.0,20.0,1.0,0.0,2009/12/07
Mcmahon Juanita,0.0,25.0,1.0,0.0,2012/03/13
RubberBand,0.0,5.0,1.0,0.0,2010/12/18
santosh,0.0,1.0,33.0,0.0,2012/07/19
John Paul Lucero,0.0,15.0,2.0,0.0,2012/02/06
Gemma Rowe,5.0,33.0,1.0,0.0,2011/11/01
twtwtwtwtw,0.0,0.0,1.0,0.0,2010/11/14
casanovarioz,0.0,0.0,1.0,0.0,2010/09/14
Inkkk~♥,149.0,168.0,1253.0,0.0,2011/02/19
김정호,1.0,2.0,1.0,0.0,2011/08/25
Gelli Berdin,2.0,8.0,1.0,0.0,2013/08/29
archielee,0.0,23.0,1.0,0.0,2013/01/06
Василий Мошкин,103.0,0.0,5406.0,0.0,2011/06/29
Jennie,2548.0,1109.0,21227.0,72.0,2012/01/13
İstanbul,1085.0,53.0,337.0,0.0,2012/09/05
María José Muñoz,338.0,252.0,441.0,5.0,2010/06/19
Dylan Souza,48.0,130.0,334.0,0.0,2010/07/22
Jan B R High,13.0,193.0,9.0,0.0,2012/10/10
QUINTON WILLIAMS,5.0,14.0,5.0,0.0,2012/02/26
Pseudo mirhavah2,2.0,2.0,5.0,0.0,2013/05/21
ncvndfh,0.0,0.0,6.0,0.0,2012/04/27
Syarul Siam,5.0,12.0,6.0,0.0,2011/10/05
pierre d'amico,77.0,110.0,492.0,0.0,2012/08/29
LEE MIHWA,2.0,3.0,3.0,0.0,2010/05/09
Meen jiratiporn,13.0,9.0,17.0,0.0,2013/08/30
*แอคสำรอง*,4.0,22.0,1.0,0.0,2013/06/29
Daniel Baker,1.0,5.0,3.0,0.0,2011/08/24
Etchie Omawumi,9.0,13.0,17.0,0.0,2012/08/09
Jeremiah Fox,5.0,93.0,14.0,0.0,2010/12/15
Krez Respector,0.0,2.0,1.0,0.0,2013/04/10
真朱,135.0,171.0,11095.0,5.0,2010/09/25
Kashif Mirza,262,1207,223,3,2008/07/19
Janet Davenport,5.0,0.0,5.0,0.0,2010/03/24
ريوم المطيري,62.0,98.0,65.0,0.0,2012/07/11
antonio suarez garci,0.0,1.0,1.0,0.0,2011/07/09
Brogan,337.0,488.0,772.0,0.0,2012/10/14
laura londoño diosa,3.0,46.0,5.0,0.0,2012/07/31
Terry M Codoni,3.0,2.0,1.0,0.0,2010/05/15
that one girl,2.0,5.0,11.0,0.0,2012/10/29
Katie Voswinkel,15.0,59.0,189.0,0.0,2011/11/15
سبحان الله وبحمده,71.0,117.0,29.0,0.0,2013/03/23
Sayruth,8,3,22,0,2009/03/28
باسل العتيبي,2.0,9.0,2.0,0.0,2013/06/10
Olivia Tomas,0.0,0.0,1.0,0.0,2013/08/20
malique hyde,2.0,22.0,1.0,0.0,2012/09/29
Michael M Garza,2.0,1.0,97.0,0.0,2012/04/15
л̴ιєϰɑиđєя ʚ̛ɞ̨,1.0,16.0,11.0,0.0,2013/05/28
ANNimal,185.0,151.0,3981.0,1.0,2010/09/09
gabriel,0.0,0.0,9.0,0.0,2010/10/17
Kev Cooke,64.0,301.0,513.0,0.0,2011/04/01
Emily Edwards,3.0,23.0,7.0,0.0,2011/06/28
Blastoise,51.0,74.0,12.0,0.0,2013/08/03
Norhanisah Azam,14.0,10.0,1.0,0.0,2012/12/12
Dan Skegg,74.0,236.0,326.0,0.0,2012/01/24
Michael Patrick,115.0,127.0,180.0,2.0,2011/09/27
K,8.0,11.0,844.0,0.0,2011/03/22
Mayco  Soares,3.0,3.0,8.0,0.0,2010/11/16
shafeeq hamza,65.0,402.0,978.0,0.0,2010/05/25
jordi xifre,9.0,29.0,4.0,0.0,2013/06/02
clarissa chetty,24.0,35.0,8.0,0.0,2012/07/13
Ретвитни мудрость!,17.0,0.0,29.0,0.0,2013/04/29
-___-,65.0,249.0,805.0,2.0,2011/12/24
Joy Li,55.0,402.0,21.0,0.0,2013/05/20
Rümeysa Fidan,16.0,55.0,13.0,0.0,2013/01/11
Efrain,0.0,19.0,5.0,0.0,2013/01/17
Brian DeMartino,83,218,8,1,2009/10/07
GáástÓón Déé LóóMáás,28.0,77.0,19.0,0.0,2012/06/19
LAIS VITORIA PORTO,5.0,17.0,2.0,0.0,2012/02/23
Sweet Agape M. Chua,3,20,1,0,2009/10/06
wander andrade,3.0,50.0,4.0,0.0,2012/10/27
♥AztriidD♥,1.0,4.0,35.0,0.0,2013/08/02
ann mendoza,0.0,5.0,1.0,0.0,2012/01/03
Vibha Upadhyay,10,7,11,0,2009/07/28
Royal*T Ingham,13.0,140.0,60.0,0.0,2013/01/08
Edwin,0.0,13.0,1.0,0.0,2013/04/11
Patricia Andujar,12.0,31.0,5.0,0.0,2012/07/06
Chris LeBeau,48.0,40.0,48.0,1.0,2009/12/13
Ni Komang Sri Yuni A,584.0,63.0,141.0,0.0,2012/01/23
雄飛(*^O^*),64.0,105.0,300.0,0.0,2013/07/25
ASHIE,6.0,74.0,2.0,0.0,2013/03/31
半くんっ子,16.0,51.0,119.0,0.0,2012/03/17
shanky bhavsar,2.0,1.0,2.0,0.0,2011/05/30
ا,1.0,0.0,9.0,0.0,2013/04/06
Amit.,36.0,13.0,1.0,0.0,2010/07/28
Marii',0.0,0.0,2.0,0.0,2010/05/14
eduardo jimenez,0.0,0.0,1.0,0.0,2010/08/18
alencar polyane,38.0,69.0,486.0,0.0,2010/06/17
Adam Mott,26.0,312.0,10.0,0.0,2013/01/22
venkatesh,1.0,0.0,3.0,0.0,2010/05/23
Tonje Samuelsen,2.0,14.0,41.0,0.0,2013/08/08
Georgie,6,33,26,0,2009/01/18
goodboy twotimer,1.0,9.0,4.0,0.0,2011/05/27
ball,3,19,1,0,2009/11/28
maru,30.0,30.0,2769.0,0.0,2010/03/09
Fernando Rodeanno,0.0,2.0,5.0,0.0,2011/06/28
